1.5331,1.3559
3.8489,116.24
1.9729,95.905
1.3372,10.8
1.1796,54.557
21.322,54185
2.5825,58.483
1.9741,91.788
5.5537,14039
0.65475,37.61
3.8746,4172.6
0.59474,5.281
1.9716,90.106
3.531,524.66
0.88055,3.1754
4.3936,136.23
0.96305,2.8052
1.9753,87.778
2.0617,1.4407
1.9752,79.321
0.48185,644.88
1.7978,65.11
1.9725,97.34
0.98863,50.001
1.9734,84.372
4.1759,13599
3.262,149.31
2.9951,87.454
1.9744,90.637
0.070679,266.35
1.9731,95.199
8.2794,209.26
1.9731,95.199
3.6733,120.94
2.5497,63.679
1.9271,77.995
1.9716,90.106
1.9735,93.812
8.4225,18949
4.4045,106.5
0.6332,3161.3
1.9739,92.455
0.30442,24.028
1.3589,5754.4
7.4844,16336
10.165,28193
18.559,44727
3.3715,99.423
3.9095,8368.1
1.3018,4907.7
4.2216,113.2
3.9567,2095.9
4.1278,2869.4
2.5544,75.185
3.3335,139.29
1.7282,6219.6
1.9582,233.66
1.9745,90.475
6.8316,18472
1.9746,80.953
1.9581,277.26
12.862,38438
1.9752,79.321
3.2445,141.91
6.1918,13068
1.9693,99.23
1.9723,98.253
10.707,29307
1.9585,220.18
1.9776,80.79
6.0548,12496
0.13534,73.097
13.958,32818
9.4476,2732.8
2.5527,83.177
1.9732,94.85
4.7245,2341
3.029,103.74
2.7943,2958.5
1.9718,89.402
6.3819,14391
3.0989,132.6
4.6006,10151
3.5178,104.54
15.7,41029
23.18,57020
3.5848,105.3
1.8528,214.62
15.723,38039
0.97182,2689
2.6504,62.727
14.27,33957
5.9611,15519
1.9581,239.62
3.286,95.762
3.596,5400.9
3.1935,136.74
3.3057,110.26
2.6331,70.571
2.8304,539.53
12.33,34929
2.1473,5224.2
13.933,35344
1.6582,4571.2
0.75347,176.63
3.2908,3257.9
1.6379,2793.9
3.4249,170.46
0.6731,37.464
1.4534,2233.9
2.7651,89.397
1.9743,91.128
1.9715,90.462
1.3999,2974.8
4.2717,262.59
2.3979,703.39
2.412,855.88
3.3119,108.86
15.37,38122
1.9713,102.24
2.0642,1.3764
0.20492,119.44
5.6396,10918
2.4574,853.12
3.6703,116.98
1.9694,97.644
2.642,69.315
8.4967,19566
2.5777,80.429
2.9688,497.96
1.9732,95.199
2.3376,62.51
1.9727,96.978
0.6731,37.464
2.6258,7718.9
1.8919,2871.5
10.152,24247
4.6843,119.96
2.4137,1278.2
2.8449,83.247
3.144,4047.9
2.5488,1042.1
1.4621,57.399
2.5001,408.08
1.7591,62.583
2.5061,565.69
8.2643,25437
4.1358,6733.8
11.445,27651
15.264,36815
21.609,55607
1.9863,5823.3
3.8216,151.32
11.404,27932
1.9739,92.791
1.2095,938.17
0.62788,3145.8
1.9723,102.77
2.4191,76.051
2.0614,1.4608
5.9477,12918
2.2252,70.054
2.6671,339.64
1.9722,98.993
1.9686,100.51
3.7892,123.06
6.1825,5811.5
1.977,74.716
2.6547,108.39
1.857,1.9333
0.56637,8.5446
1.9733,85.18
2.5459,206.91
0.9425,2981.7
4.1323,399.54
5.1535,152.72
6.4411,12838
2.529,136.28
2.5936,653.68
16.325,39966
1.5296,151.2
1.9733,95.024
11.338,26955
1.973,95.905
15.724,38634
2.8525,100.67
2.8913,83.563
2.5738,136.93
1.9709,104.22
1.971,103.82
1.9717,101.07
3.321,11013
0.81764,3.4464
2.118,102.56
1.4955,58.878
2.8519,83.213
3.4204,2605.8
2.065,1.369
1.9795,75.592
1.9733,94.85
1.8684,63.961
17.746,44239
0.44928,16.585
1.9727,97.159
3.8327,831.77
0.78674,41.111
1.9668,122.93
2.7509,2358.7
0.37242,42.538
3.4817,303.56
0.52136,10.503
1.9691,112.09
1.19,2478.6
2.6641,78.576
1.9726,97.521
0.18302,36.531
2.6299,63.698
3.2944,7401.9
1.1398,2.2978
2.8565,2685.8
2.6604,69.065
1.2295,1.8196
1.9701,107.73
3.1538,3911.7
1.9771,75.599
2.2201,4766.1
1.9698,108.79
1.8353,73.267
4.1282,132.84
2.0597,1.5672
1.958,259.58
2.5641,66.721
2.3027,78.487
0.23391,1441.2
2.5767,78.94
1.9659,134.87
3.1373,118.73
1.9854,61.175
2.0308,9.2274
5.2726,143.95
2.066,1.3685
2.0082,26.483
1.9683,101.78
1.9777,73.013
1.9783,72.483
0.40024,179.65
2.7051,78.362
2.6424,8785.2
1.4345,1718.4
3.0399,414.7
2.7603,1902.8
4.1002,6246.8
1.5878,4025.5
1.9702,107.3
3.2055,127.08
0.43472,951.37
1.4385,543.79
1.7051,2653.2
2.061,1.4887
18.096,50537
1.9737,93.641
3.4577,115.06
1.016,49.546
2.9806,2256.3
1.0512,2.5424
6.8429,21892
2.6828,78.075
0.27612,11.311
3.6984,2872.4
3.8579,398.74
1.9745,81.864
2.0615,1.4587
2.4092,82.516
12.212,30714
3.7273,320.95
1.9731,95.905
0.79296,19.674
1.9719,89.577
2.6835,8259.6
11.725,25123
3.1902,2699.7
2.6446,83.899
0.27664,1332.3
2.0563,1.8616
2.0008,36.942
0.49844,595.59
0.47671,18.516
1.9714,102.43
0.14407,598.35
1.4962,631.42
1.9752,88.715
2.3329,76.275
1.8496,63.882
3.9947,132.51
6.2542,19777
3.282,1027.5
4.9433,5985.2
1.9722,99.366
5.0259,8781.7
3.5171,144.07
2.7997,82.141
0.39432,184.63
0.10861,759.44
2.1382,88.63
0.1493,120.76
4.0963,2494.7
0.31571,15.468
0.26646,144.12
1.6181,6588
3.7174,93.507
3.2356,536.84
4.2437,5086.5
1.9723,98.807
2.8053,82.876
19.341,54852
0.69034,100.85
5.613,136.15
1.9582,232.07
2.6786,1775.8
0.50884,483.07
0.47807,33.208
2.712,82.102
0.31273,23.383
1.5122,699.66
8.9842,21781
2.4981,137.66
13.771,30421
3.1279,104.57
2.006,7185.5
0.57896,86.567
7.6911,21571
1.9747,90.312
1.972,100.31
1.7195,63.588
4.337,1644.8
4.3435,2589.5
3.4311,12000
1.936,63.669
5.4744,11497
7.8249,16870
3.5033,10784
0.30063,1331.4
0.34321,26.669
1.9695,110.75
6.0978,11611
2.4419,129.83
3.2875,139.77
14.477,42781
1.9582,246.11
0.094934,479.11
1.976,77.739
1.1666,1462.8
0.22007,1181.2
2.0182,68.299
8.5035,16337
3.8873,154.26
2.6365,74.696
8.6701,20419
3.2893,97.009
11.411,34331
4.4012,143.19
1.975,81.717
2.8416,2089.3
5.9245,11960
0.1989,73.701
1.9705,106.26
1.9761,77.457
16.26,40121
3.4829,112.34
2.7548,80.062
2.4046,865.43
3.9779,136.99
2.0409,1.3434
2.0895,100.46
0.24661,122
7.4747,16543
3.9799,4346.2
2.5719,67.244
3.1384,93.499
1.9583,256.18
1.6562,2523.9
11.88,29886
3.5798,5254.4
2.8865,3287.4
3.4669,101.33
2.0026,33.22
0.1444,76.722
2.0641,1.3806
1.9735,84.855
1.9805,69.687
4.1822,135.81
2.6967,426.21
2.7233,2600.7
2.5894,123.2
0.88102,3.7219
1.9747,82.477
0.42075,66.683
13.514,34345
13.092,39031
1.972,90.706
0.33809,73.528
2.5806,72.457
2.6243,70.615
1.9741,92.791
2.6397,63.812
1.9908,44.038
4.8407,14044
9.7905,23388
0.32743,25.126
2.4726,74.754
11.659,28538
14.917,42555
5.4792,11101
13.683,34756
3.312,95.595
1.3546,96.988
8.7739,20605
4.0568,156.57
1.054,86.978
0.4302,71.802
2.4162,207.97
12.793,29682
2.0035,33.349
15.554,42278
2.5084,1594.7
4.2956,121.39
2.4537,135.5
0.26092,16.668
2.5751,128.14
4.3726,119.61
1.9194,1.7643
3.1455,332.14
3.8443,106.75
1.9738,93.64
0.42899,75.275
1.6257,2774.2
0.061043,284.12
0.32293,25.387
2.0645,1.375
0.40628,140.14
2.0165,17.501
4.2559,1658.3
2.9296,89.882
2.7294,9971.6
9.6312,23486
3.3873,4358.4
16.88,47559
17.943,45502
2.0655,1.3677
1.9683,104.28
0.92623,90.213
0.30131,220.9
18.407,46744
1.959,215.4
2.4174,1130.2
15.19,43256
4.1076,134.36
2.572,79.832
3.628,121.38
2.4771,209.76
2.4811,79.236
8.3499,17029
1.9842,64.238
1.9756,80.082
1.9988,38.488
1.9788,77.995
8.9045,27429
16.644,42609
13.913,35102
13.694,33713
10.457,23420
14.382,41665
14.06,38107
1.9744,91.787
1.9712,103.82
3.2503,3723.5
2.0651,1.3697
1.9727,97.886
0.98866,46.658
15.503,44587
2.0032,32.537
16.488,44133
3.4306,100.96
2.0656,1.3676
12.954,32989
1.6648,1.8178
0.41101,7.7081
17.319,44720
2.0654,1.3681
2.8436,140.31
2.0634,1.397
1.9766,77.512
3.7935,116.7
3.3867,1541
2.671,63.023
8.4366,17003
13.708,33989
3.3753,101.92
0.28321,12.967
1.9747,81.558
1.959,291.56
1.9703,107.73
1.9752,80.353
1.9715,102.63
1.9796,69.677
3.1708,107.33
13.826,33892
5.754,5904.6
3.0171,88.334
1.9711,92.641
1.8843,67.74
2.5188,126.64
2.9989,100.67
4.339,166.16
2.6185,3977.4
1.9697,110.31
3.1549,106.79
4.3571,166.23
18.005,45223
3.6236,121.29
1.9727,87.505
0.40819,7.8557
2.5519,60.809
5.7465,16609
1.4362,1.8097
2.0657,1.3675
5.4353,145.54
2.6283,130.35
1.4379,1.9969
1.9584,238.25
1.9731,96.439
2.0635,1.3959
5.1942,10725
5.6593,18421
2.7471,76.897
1.9753,79.908
13.886,34581
2.0618,1.454
3.6549,1567
0.086458,336.34
1.9668,124.5
1.9587,226.64
4.7749,8344.6
5.3527,167.41
14.26,32507
1.4569,132.2
11.574,34908
2.236,156.93
0.61038,68.668
2.1419,430.83
15.946,39248
3.4631,2544.3
2.9237,84.53
7.5125,21206
0.50612,10.279
0.16228,51.662
1.9784,79.307
3.1303,651.56
4.293,119.29
1.9779,74.146
2.8206,10053
3.892,109.76
1.6475,3789.4
17.889,43747
0.45837,32.137
0.76788,59.56
2.7336,85.865
3.9414,2481.7
3.8198,125.76
0.15404,69.116
1.3718,1.6348
12.732,28510
0.42196,31.916
0.98785,71.312
3.1303,651.56
5.5921,140.69
1.9701,108.58
4.0827,1454.6
1.643,76.315
1.9743,92.455
3.099,150.99
2.5707,61.407
0.83067,56.542
2.7111,79.056
2.0639,1.3883
2.0656,1.3679
0.47552,32.336
1.9733,96.082
2.0224,14.352
0.25408,18.205
2.0008,35.833
1.4623,55.159
1.9794,76.464
9.821,18703
9.1293,21199
3.6107,5370.6
0.82505,378.97
2.5956,1193.1
19.46,53207
2.4143,62.804
1.9783,72.121
0.63455,38.876
3.1529,89.588
5.561,140.06
1.9838,59.744
3.9201,157.29
1.1661,14.069
16.411,41523
1.9739,84.052
1.6042,66.941
2.5753,66.721
2.3993,527.03
10.132,23585
1.9751,81.717
1.0993,153.15
1.98,68.245
1.9999,37.384
2.7233,61.224
2.429,134.07
5.7319,16809
1.3848,13.033
0.87768,15.229
1.9757,79.175
4.3448,141.18
2.066,1.3677
0.66662,5.1449
0.93666,117.67
2.4694,137.97
1.9734,95.727
2.4993,73.962
0.55605,552.7
0.84883,82.326
3.2449,94.261
2.0641,1.3839
2.5663,75.279
4.7249,134.47
1.3831,13.021
2.5402,72.24
18.009,43655
0.28509,21.645
2.5818,75.526
4.6005,120.51
3.144,942.62
0.36645,27.556
5.1694,9147.1
4.9848,117.3
2.4865,83.687
0.83937,3.4388
2.6973,1553
2.8599,3138.9
1.9756,80.523
17.944,44760
1.371,1.5475
2.2322,8443.9
2.5958,82.483
2.651,82.393
1.2944,2.0934
1.9724,90.178
1.3377,53.245
1.9763,86.097
1.2547,29.194
11.742,29127
1.9784,72.12
0.32547,25.899
6.1969,13018
2.5219,81.265
1.9729,87.336
4.5376,143.3
1.8301,282.45
0.83739,3.4713
2.5507,66.839
1.9678,119.89
1.9675,106.18
1.2089,239.65
1.969,113.9
1.9813,71.678
7.7209,22080
14.734,41699
9.1874,20330
4.5839,14352
2.6537,77.496
1.9737,94.849
1.971,105.23
13.565,35060
0.64892,18.25
1.6957,67.093
1.3868,12.713
10.97,33194
0.77478,1658.8
3.0584,103.59
3.3651,6965.7
0.55224,6.6578
2.6353,84.061
1.9726,98.807
1.5237,216.33
2.0664,1.3689
2.5799,71.663
3.8232,123.05
1.5545,64.746
12.885,35294
12.965,38501
3.8262,153.39
1.9715,103.02
1.9711,104.62
12.059,33371
2.6995,85.549
0.17078,231.13
0.25774,67.526
13.562,33678
7.4445,17070
20.425,52044
2.5006,259.31
2.0022,34.024
5.0482,9804.2
1.8085,1.2914
2.4501,165.03
2.4065,224.3
1.9728,98.253
8.5149,19621
10.957,29408
16.706,41713
16.387,43135
3.3119,1556.6
1.9742,92.96
2.1183,76.335
14.96,37737
4.6931,13681
1.887,1.4096
2.303,68.701
3.8711,119.87
3.1178,872.8
2.7968,93.403
2.4755,118
1.9735,95.727
19.133,47846
1.9736,95.375
2.418,82.709
1.9738,94.501
22.745,58523
2.656,70.362
14.931,42995
2.6894,80.404
17.457,44967
20.749,52726
12.646,37791
0.26266,388.33
3.3255,121.17
1.9695,111.86
1.9743,92.96
3.6829,4996.7
5.1692,5914.3
3.3558,4540.6
16.81,41802
1.9732,87.942
3.0918,105.92
0.25518,14.44
3.0918,105.92
3.824,5661
16.776,44495
2.4903,98.027
1.9746,82.48
1.9768,77.373
3.4299,113.35
13.855,34062
1.0998,2.2401
0.24084,14.599
4.2267,132.42
16.251,40949
5.3553,3647.1
3.252,422.82
3.2562,94.305
4.6282,139.62
3.734,1392
2.5594,73.588
4.8859,1378.8
11.748,33782
13.843,34006
1.9585,260.2
13.545,33834
0.25519,14.44
0.32319,11.414
5.1666,299.58
2.4408,114.37
1.6167,357.14
0.11577,160.45
1.9678,119.89
3.3277,120.86
1.9745,92.287
1.9734,96.26
3.1537,129.73
3.1286,104.85
11.865,34519
11.226,33886
0.96089,4311.8
4.1061,163.73
2.7226,61.694
1.9683,105.16
14.399,33980
3.2038,3994.1
8.0694,18878
11.404,28484
7.2403,22974
4.1042,163.74
21.737,55274
17.352,42267
11.031,29151
15.572,38629
17.097,42091
2.6267,74.423
1.9695,112.09
2.8239,82.392
4.0853,152.78
1.98,75.469
15.746,44784
3.1466,212.41
1.9032,2734.5
1.9744,92.622
0.36164,52.174
14.462,35868
2.0012,35.514
1.9718,102.23
2.0641,1.3885
0.34348,131.27
1.4535,76.566
1.9727,98.993
3.975,126.65
17.938,47084
1.9766,85.498
11.964,28306
0.16888,81.925
2.0021,34.266
3.2271,99.268
1.9754,80.353
1.975,81.558
2.42,238.83
3.8625,217.1
2.5821,71.739
1.9751,82.324
0.16853,366.28
13.635,34313
1.9744,83.26
3.816,413.9
1.1713,1499.8
12.463,29583
1.629,1.9188
